Timestamp,Actual SPL (dB),Rate of Change,"Label (1=problematic,0=not problematic)",Target Value
2025-03-29 05:26:59,30.541544,-2.0719814,0,30.541544
2025-03-29 05:26:59,31.910122,1.368578,0,31.910122
2025-03-29 05:26:59,31.339724,-0.57039833,0,31.339724
2025-03-29 05:26:59,30.47157,-0.8681545,0,30.47157
2025-03-29 05:26:59,31.197807,0.72623825,0,31.197807
2025-03-29 05:26:59,32.511253,1.313446,0,32.511253
2025-03-29 05:26:59,32.475082,-0.03617096,0,32.475082
2025-03-29 05:26:59,30.638428,-1.8366547,0,30.638428
2025-03-29 05:26:59,30.199701,-0.43872643,0,30.199701
2025-03-29 05:26:59,31.25423,1.0545292,0,31.25423
2025-03-29 05:26:59,33.774605,2.5203743,0,33.774605
2025-03-29 05:26:59,32.54932,-1.2252846,0,32.54932
2025-03-29 05:27:00,31.368551,-1.180769,0,31.368551
2025-03-29 05:27:00,31.577805,0.20925331,0,31.577805
2025-03-29 05:27:00,30.881851,-0.69595337,0,30.881851
2025-03-29 05:27:00,30.83584,-0.04601097,0,30.83584
2025-03-29 05:27:00,31.755342,0.91950226,0,31.755342
2025-03-29 05:27:00,32.54938,0.7940388,0,32.54938
2025-03-29 05:27:00,32.348755,-0.20062637,0,32.348755
2025-03-29 05:27:00,30.945671,-1.4030838,0,30.945671
2025-03-29 05:27:00,32.658936,1.7132645,0,32.658936
2025-03-29 05:27:00,32.070755,-0.58818054,0,32.070755
2025-03-29 05:27:00,30.340996,-1.7297592,0,30.340996
2025-03-29 05:27:00,32.333496,1.9925003,0,32.333496
2025-03-29 05:27:00,32.528214,0.1947174,0,32.528214
2025-03-29 05:27:00,31.736414,-0.79179955,0,31.736414
2025-03-29 05:27:00,30.914558,-0.82185555,0,30.914558
2025-03-29 05:27:00,30.172146,-0.74241257,0,30.172146
2025-03-29 05:27:00,32.059826,1.88768,0,32.059826
2025-03-29 05:27:00,32.32685,0.267025,0,32.32685
2025-03-29 05:27:00,33.394985,1.0681343,0,33.394985
2025-03-29 05:27:00,32.576286,-0.8186989,0,32.576286
2025-03-29 05:27:00,31.506159,-1.0701275,0,31.506159
2025-03-29 05:27:01,30.71428,-0.79187965,0,30.71428
2025-03-29 05:27:01,30.043835,-0.6704445,0,30.043835
2025-03-29 05:27:01,31.22243,1.1785946,0,31.22243
2025-03-29 05:27:01,30.615871,-0.60655785,0,30.615871
2025-03-29 05:27:01,31.48782,0.87194824,0,31.48782
2025-03-29 05:27:01,32.57743,1.089611,0,32.57743
2025-03-29 05:27:01,32.147255,-0.43017578,0,32.147255
2025-03-29 05:27:01,30.566427,-1.5808277,0,30.566427
2025-03-29 05:27:01,29.092545,-1.4738827,0,29.092545
2025-03-29 05:27:01,29.70794,0.6153946,0,29.70794
2025-03-29 05:27:01,30.662361,0.954422,0,30.662361
2025-03-29 05:27:01,31.38623,0.7238693,0,31.38623
2025-03-29 05:27:01,30.875664,-0.5105667,0,30.875664
2025-03-29 05:27:01,30.56358,-0.3120842,0,30.56358
2025-03-29 05:27:01,30.543385,-0.020195007,0,30.543385
2025-03-29 05:27:01,32.05618,1.5127945,0,32.05618
2025-03-29 05:27:01,31.782307,-0.27387238,0,31.782307
2025-03-29 05:27:01,31.449251,-0.3330555,0,31.449251
2025-03-29 05:27:01,30.949192,-0.5000591,0,30.949192
2025-03-29 05:27:01,31.47662,0.5274277,0,31.47662
2025-03-29 05:27:01,29.818079,-1.6585407,0,29.818079
2025-03-29 05:27:01,30.82922,1.0111408,0,30.82922
2025-03-29 05:27:02,31.263435,0.43421555,0,31.263435
2025-03-29 05:27:02,31.958893,0.69545746,0,31.958893
2025-03-29 05:27:02,31.547834,-0.41105843,0,31.547834
2025-03-29 05:27:02,31.768414,0.22057915,0,31.768414
2025-03-29 05:27:02,31.153755,-0.61465836,0,31.153755
2025-03-29 05:27:02,31.532654,0.37889862,0,31.532654
2025-03-29 05:27:02,31.932537,0.39988327,0,31.932537
2025-03-29 05:27:02,30.89592,-1.0366173,0,30.89592
2025-03-29 05:27:02,29.888306,-1.0076141,0,29.888306
2025-03-29 05:27:02,30.756699,0.86839294,0,30.756699
2025-03-29 05:27:02,30.35233,-0.40436935,0,30.35233
2025-03-29 05:27:02,30.85802,0.5056915,0,30.85802
2025-03-29 05:27:02,32.743996,1.8859749,0,32.743996
2025-03-29 05:27:02,33.28224,0.53824615,0,33.28224
2025-03-29 05:27:02,34.178932,0.89669037,0,34.178932
2025-03-29 05:27:02,34.12772,-0.05121231,0,34.12772
2025-03-29 05:27:02,35.075294,0.9475746,0,35.075294
2025-03-29 05:27:02,36.02857,0.9532738,0,36.02857
2025-03-29 05:27:02,35.405926,-0.6226425,0,35.405926
2025-03-29 05:27:02,33.404278,-2.001648,0,33.404278
2025-03-29 05:27:02,32.307594,-1.0966835,0,32.307594
2025-03-29 05:27:03,32.053177,-0.25441742,0,32.053177
2025-03-29 05:27:03,31.907215,-0.14596176,0,31.907215
2025-03-29 05:27:03,31.932934,0.025718689,0,31.932934
2025-03-29 05:27:03,31.60268,-0.3302536,0,31.60268
2025-03-29 05:27:03,30.85449,-0.7481899,0,30.85449
2025-03-29 05:27:03,32.55329,1.698801,0,32.55329
2025-03-29 05:27:03,30.920815,-1.6324768,0,30.920815
2025-03-29 05:27:03,30.321526,-0.59928894,0,30.321526
2025-03-29 05:27:03,31.486128,1.1646023,0,31.486128
2025-03-29 05:27:03,31.288143,-0.1979847,0,31.288143
2025-03-29 05:27:03,32.797577,1.5094337,0,32.797577
2025-03-29 05:27:03,33.59624,0.7986641,0,33.59624
2025-03-29 05:27:03,31.537771,-2.0584698,0,31.537771
2025-03-29 05:27:03,31.454605,-0.08316612,0,31.454605
2025-03-29 05:27:03,32.462887,1.0082817,0,32.462887
2025-03-29 05:27:03,31.26909,-1.1937962,0,31.26909
2025-03-29 05:27:03,31.155348,-0.11374283,0,31.155348
2025-03-29 05:27:03,30.419987,-0.7353611,0,30.419987
2025-03-29 05:27:03,32.084045,1.6640587,0,32.084045
2025-03-29 05:27:03,31.571938,-0.51210785,0,31.571938
2025-03-29 05:27:03,30.601551,-0.9703865,0,30.601551
2025-03-29 05:27:03,31.339432,0.7378807,0,31.339432
2025-03-29 05:27:04,32.33136,0.9919281,0,32.33136
2025-03-29 05:27:04,32.572132,0.24077225,0,32.572132
2025-03-29 05:27:04,31.520813,-1.0513191,0,31.520813
2025-03-29 05:27:04,32.702538,1.1817245,0,32.702538
2025-03-29 05:27:04,31.198414,-1.5041237,0,31.198414
2025-03-29 05:27:04,31.66237,0.46395683,0,31.66237
2025-03-29 05:27:04,32.94029,1.2779179,0,32.94029
2025-03-29 05:27:04,32.37749,-0.56279755,0,32.37749
2025-03-29 05:27:04,32.412872,0.035381317,0,32.412872
2025-03-29 05:27:04,32.118576,-0.29429626,0,32.118576
2025-03-29 05:27:04,33.37352,1.2549438,0,33.37352
2025-03-29 05:27:04,31.50075,-1.8727703,0,31.50075
2025-03-29 05:27:04,31.07267,-0.4280796,0,31.07267
2025-03-29 05:27:04,31.642792,0.57012177,0,31.642792
2025-03-29 05:27:04,32.04319,0.40039825,0,32.04319
2025-03-29 05:27:04,31.544445,-0.49874496,0,31.544445
2025-03-29 05:27:04,31.280565,-0.26387978,0,31.280565
2025-03-29 05:27:04,33.69897,2.4184055,0,33.69897
2025-03-29 05:27:04,36.915535,3.2165642,0,36.915535
2025-03-29 05:27:04,34.955025,-1.9605103,0,34.955025
2025-03-29 05:27:04,32.466087,-2.4889374,0,32.466087
2025-03-29 05:27:05,31.19054,-1.275547,0,31.19054
2025-03-29 05:27:05,30.30273,-0.88780975,0,30.30273
2025-03-29 05:27:05,32.14876,1.8460312,0,32.14876
2025-03-29 05:27:05,32.13305,-0.015712738,0,32.13305
2025-03-29 05:27:05,31.886885,-0.24616432,0,31.886885
2025-03-29 05:27:05,31.070135,-0.8167496,0,31.070135
2025-03-29 05:27:05,31.584665,0.5145302,0,31.584665
2025-03-29 05:27:05,32.055077,0.4704113,0,32.055077
2025-03-29 05:27:05,31.633759,-0.42131805,0,31.633759
2025-03-29 05:27:05,31.817535,0.18377686,0,31.817535
2025-03-29 05:27:05,31.085608,-0.7319279,0,31.085608
2025-03-29 05:27:05,31.928022,0.84241486,0,31.928022
2025-03-29 05:27:05,31.732422,-0.19560051,0,31.732422
2025-03-29 05:27:05,31.107643,-0.62477875,0,31.107643
2025-03-29 05:27:05,32.40333,1.2956886,0,32.40333
2025-03-29 05:27:05,31.694887,-0.7084446,0,31.694887
2025-03-29 05:27:05,32.09263,0.39774132,0,32.09263
2025-03-29 05:27:05,31.434597,-0.65803146,0,31.434597
2025-03-29 05:27:05,31.346165,-0.08843231,0,31.346165
2025-03-29 05:27:05,30.597313,-0.7488518,0,30.597313
2025-03-29 05:27:05,31.196346,0.59903336,0,31.196346
2025-03-29 05:27:06,32.279926,1.08358,0,32.279926
2025-03-29 05:27:06,30.929462,-1.3504639,0,30.929462
2025-03-29 05:27:06,31.757936,0.82847404,0,31.757936
2025-03-29 05:27:06,31.68079,-0.07714653,0,31.68079
2025-03-29 05:27:06,31.337374,-0.3434162,0,31.337374
2025-03-29 05:27:06,32.38874,1.0513668,0,32.38874
2025-03-29 05:27:06,32.60794,0.21920013,0,32.60794
2025-03-29 05:27:06,31.193312,-1.414629,0,31.193312
2025-03-29 05:27:06,31.200413,0.007101059,0,31.200413
2025-03-29 05:27:06,30.699842,-0.5005703,0,30.699842
2025-03-29 05:27:06,31.529676,0.829834,0,31.529676
2025-03-29 05:27:06,30.797174,-0.732502,0,30.797174
2025-03-29 05:27:06,32.108845,1.3116703,0,32.108845
2025-03-29 05:27:06,33.11123,1.0023842,0,33.11123
2025-03-29 05:27:06,32.34546,-0.76576996,0,32.34546
2025-03-29 05:27:06,32.06934,-0.27611923,0,32.06934
2025-03-29 05:27:06,29.734081,-2.3352585,0,29.734081
2025-03-29 05:27:06,31.193508,1.4594269,0,31.193508
2025-03-29 05:27:06,30.739252,-0.45425606,0,30.739252
2025-03-29 05:27:06,30.12962,-0.6096325,0,30.12962
2025-03-29 05:27:06,31.385994,1.2563744,0,31.385994
2025-03-29 05:27:06,31.527557,0.14156342,0,31.527557
2025-03-29 05:27:07,30.971424,-0.5561333,0,30.971424
2025-03-29 05:27:07,29.924545,-1.0468788,0,29.924545
2025-03-29 05:27:07,30.888596,0.9640503,0,30.888596
2025-03-29 05:27:07,30.254875,-0.6337204,0,30.254875
2025-03-29 05:27:07,30.574095,0.3192196,0,30.574095
2025-03-29 05:27:07,31.600828,1.0267334,0,31.600828
2025-03-29 05:27:07,31.00069,-0.6001377,0,31.00069
2025-03-29 05:27:07,31.661217,0.6605263,0,31.661217
2025-03-29 05:27:07,32.804733,1.1435165,0,32.804733
2025-03-29 05:27:07,31.759432,-1.0453014,0,31.759432
2025-03-29 05:27:07,31.986101,0.22666931,0,31.986101
2025-03-29 05:27:07,30.445097,-1.5410042,0,30.445097
2025-03-29 05:27:07,31.747496,1.3023987,0,31.747496
2025-03-29 05:27:07,29.988426,-1.7590694,0,29.988426
2025-03-29 05:27:07,31.020123,1.0316963,0,31.020123
2025-03-29 05:27:07,29.96212,-1.0580025,0,29.96212
2025-03-29 05:27:07,30.561369,0.5992489,0,30.561369
2025-03-29 05:27:07,31.43829,0.8769207,0,31.43829
2025-03-29 05:27:07,30.978104,-0.460186,0,30.978104
2025-03-29 05:27:07,31.454124,0.4760208,0,31.454124
2025-03-29 05:27:07,30.799084,-0.65504074,0,30.799084
2025-03-29 05:27:08,31.865997,1.0669136,0,31.865997
2025-03-29 05:27:08,31.43245,-0.43354797,0,31.43245
2025-03-29 05:27:08,30.831747,-0.6007023,0,30.831747
2025-03-29 05:27:08,31.23889,0.40714264,0,31.23889
2025-03-29 05:27:08,31.16908,-0.06980896,0,31.16908
2025-03-29 05:27:08,31.195831,0.026750565,0,31.195831
2025-03-29 05:27:08,31.086208,-0.109622955,0,31.086208
2025-03-29 05:27:08,32.105305,1.0190964,0,32.105305
2025-03-29 05:27:08,31.629578,-0.47572708,0,31.629578
2025-03-29 05:27:08,31.692408,0.06282997,0,31.692408
2025-03-29 05:27:08,32.802544,1.110136,0,32.802544
2025-03-29 05:27:08,33.270744,0.46820068,0,33.270744
2025-03-29 05:27:08,30.091475,-3.1792698,0,30.091475
2025-03-29 05:27:08,30.966358,0.87488365,0,30.966358
2025-03-29 05:27:08,31.651476,0.6851177,0,31.651476
2025-03-29 05:27:08,30.489162,-1.1623135,0,30.489162
2025-03-29 05:27:08,31.6461,1.1569366,0,31.6461
2025-03-29 05:27:08,30.29356,-1.3525391,0,30.29356
2025-03-29 05:27:08,31.532938,1.239378,0,31.532938
2025-03-29 05:27:08,30.283995,-1.2489433,0,30.283995
2025-03-29 05:27:08,31.731895,1.4479008,0,31.731895
2025-03-29 05:27:08,31.23685,-0.4950447,0,31.23685
2025-03-29 05:27:09,30.676153,-0.56069756,0,30.676153
2025-03-29 05:27:09,30.804308,0.12815475,0,30.804308
2025-03-29 05:27:09,30.722254,-0.08205414,0,30.722254
2025-03-29 05:27:09,31.341475,0.61922073,0,31.341475
2025-03-29 05:27:09,32.299004,0.95752907,0,32.299004
2025-03-29 05:27:09,30.921036,-1.3779678,0,30.921036
2025-03-29 05:27:09,31.084156,0.16312027,0,31.084156
2025-03-29 05:27:09,31.144,0.059843063,0,31.144
2025-03-29 05:27:09,31.21497,0.070970535,0,31.21497
2025-03-29 05:27:09,33.21217,1.9972,0,33.21217
2025-03-29 05:27:09,33.204235,-0.00793457,0,33.204235
2025-03-29 05:27:09,31.74736,-1.4568748,0,31.74736
2025-03-29 05:27:09,31.88073,0.13336945,0,31.88073
2025-03-29 05:27:09,31.09154,-0.7891903,0,31.09154
2025-03-29 05:27:09,31.677032,0.5854931,0,31.677032
2025-03-29 05:27:09,31.62344,-0.053592682,0,31.62344
2025-03-29 05:27:09,31.578568,-0.044872284,0,31.578568
2025-03-29 05:27:09,30.71172,-0.866848,0,30.71172
2025-03-29 05:27:09,30.881752,0.1700325,0,30.881752
2025-03-29 05:27:09,31.39281,0.5110588,0,31.39281
2025-03-29 05:27:09,31.237947,-0.15486336,0,31.237947
2025-03-29 05:27:09,32.389843,1.1518955,0,32.389843
2025-03-29 05:27:10,31.302868,-1.0869751,0,31.302868
2025-03-29 05:27:10,30.734987,-0.56788063,0,30.734987
2025-03-29 05:27:10,31.286383,0.5513954,0,31.286383
2025-03-29 05:27:10,30.177603,-1.1087799,0,30.177603
2025-03-29 05:27:10,31.5075,1.3298969,0,31.5075
2025-03-29 05:27:10,32.5992,1.0917015,0,32.5992
2025-03-29 05:27:10,32.872948,0.2737465,0,32.872948
2025-03-29 05:27:10,31.680506,-1.1924419,0,31.680506
2025-03-29 05:27:10,30.66137,-1.0191364,0,30.66137
2025-03-29 05:27:10,32.48474,1.8233719,0,32.48474
2025-03-29 05:27:10,30.742338,-1.742403,0,30.742338
2025-03-29 05:27:10,32.395054,1.6527157,0,32.395054
2025-03-29 05:27:10,29.893772,-2.5012817,0,29.893772
2025-03-29 05:27:10,32.199226,2.3054543,0,32.199226
2025-03-29 05:27:10,32.379646,0.18041992,0,32.379646
2025-03-29 05:27:10,31.63134,-0.7483063,0,31.63134
2025-03-29 05:27:10,33.020237,1.388897,0,33.020237
2025-03-29 05:27:10,30.390701,-2.6295357,0,30.390701
2025-03-29 05:27:10,32.16488,1.7741776,0,32.16488
2025-03-29 05:27:10,31.199814,-0.965065,0,31.199814
2025-03-29 05:27:10,32.71403,1.5142174,0,32.71403
2025-03-29 05:27:11,31.692429,-1.0216026,0,31.692429
2025-03-29 05:27:11,31.184547,-0.50788116,0,31.184547
2025-03-29 05:27:11,31.753569,0.5690212,0,31.753569
2025-03-29 05:27:11,29.994587,-1.7589817,0,29.994587
2025-03-29 05:27:11,31.271364,1.2767773,0,31.271364
2025-03-29 05:27:11,31.50082,0.22945595,0,31.50082
2025-03-29 05:27:11,31.221992,-0.27882767,0,31.221992
2025-03-29 05:27:11,31.13452,-0.087472916,0,31.13452
2025-03-29 05:27:11,30.930706,-0.20381355,0,30.930706
2025-03-29 05:27:11,31.889448,0.95874214,0,31.889448
2025-03-29 05:27:11,32.03965,0.1502018,0,32.03965
2025-03-29 05:27:11,30.118887,-1.920763,0,30.118887
2025-03-29 05:27:11,31.854076,1.7351894,0,31.854076
2025-03-29 05:27:11,31.649174,-0.20490265,0,31.649174
2025-03-29 05:27:11,30.438042,-1.211132,0,30.438042
2025-03-29 05:27:11,31.599056,1.1610146,0,31.599056
2025-03-29 05:27:11,31.160706,-0.43835068,0,31.160706
2025-03-29 05:27:11,32.391453,1.2307472,0,32.391453
2025-03-29 05:27:11,33.38961,0.9981575,0,33.38961
2025-03-29 05:27:11,34.420918,1.0313072,0,34.420918
2025-03-29 05:27:11,32.337017,-2.0839005,0,32.337017
2025-03-29 05:27:11,31.296217,-1.0408001,0,31.296217
2025-03-29 05:27:12,31.983341,0.68712425,0,31.983341
2025-03-29 05:27:12,32.084007,0.100666046,0,32.084007
2025-03-29 05:27:12,30.576012,-1.5079956,0,30.576012
2025-03-29 05:27:12,30.711042,0.13503075,0,30.711042
2025-03-29 05:27:12,30.521746,-0.18929672,0,30.521746
2025-03-29 05:27:12,36.11374,5.5919933,0,36.11374
2025-03-29 05:27:12,34.256294,-1.8574448,0,34.256294
2025-03-29 05:27:12,33.089924,-1.1663704,0,33.089924
2025-03-29 05:27:12,45.02842,11.938496,0,45.02842
2025-03-29 05:27:12,48.60986,3.58144,0,48.60986
2025-03-29 05:27:12,46.805763,-1.8040962,0,46.805763
2025-03-29 05:27:12,38.64669,-8.159073,0,38.64669
2025-03-29 05:27:12,34.24846,-4.3982315,0,34.24846
2025-03-29 05:27:12,40.982307,6.7338486,0,40.982307
2025-03-29 05:27:12,51.33175,10.349442,0,51.33175
2025-03-29 05:27:12,51.08464,-0.24710846,0,51.08464
2025-03-29 05:27:12,40.707573,-10.377068,0,40.707573
2025-03-29 05:27:12,40.609722,-0.0978508,0,40.609722
2025-03-29 05:27:12,44.645317,4.035595,0,44.645317
2025-03-29 05:27:12,39.66857,-4.9767456,0,39.66857
2025-03-29 05:27:12,37.942978,-1.7255936,0,37.942978
2025-03-29 05:27:13,34.857452,-3.0855255,0,34.857452
2025-03-29 05:27:13,38.070312,3.21286,0,38.070312
2025-03-29 05:27:13,38.521523,0.45121002,0,38.521523
2025-03-29 05:27:13,36.970787,-1.5507355,0,36.970787
2025-03-29 05:27:13,40.007782,3.036995,0,40.007782
2025-03-29 05:27:13,38.182053,-1.8257294,0,38.182053
2025-03-29 05:27:13,34.057503,-4.12455,0,34.057503
2025-03-29 05:27:13,36.06246,2.004959,0,36.06246
2025-03-29 05:27:13,34.357403,-1.705059,0,34.357403
2025-03-29 05:27:13,34.16813,-0.18927383,0,34.16813
2025-03-29 05:27:13,38.849895,4.6817665,0,38.849895
2025-03-29 05:27:13,41.53492,2.6850243,0,41.53492
2025-03-29 05:27:13,42.395546,0.8606262,0,42.395546
2025-03-29 05:27:13,47.25031,4.854763,0,47.25031
2025-03-29 05:27:13,38.18439,-9.065918,0,38.18439
2025-03-29 05:27:13,35.926147,-2.2582436,0,35.926147
2025-03-29 05:27:13,35.60896,-0.31718826,0,35.60896
2025-03-29 05:27:13,38.802757,3.193798,0,38.802757
2025-03-29 05:27:13,39.912422,1.1096649,0,39.912422
2025-03-29 05:27:13,34.809326,-5.103096,0,34.809326
2025-03-29 05:27:13,35.54147,0.7321434,0,35.54147
2025-03-29 05:27:13,34.716675,-0.82479477,0,34.716675
2025-03-29 05:27:14,33.00546,-1.711216,0,33.00546
2025-03-29 05:27:14,36.95211,3.9466515,0,36.95211
2025-03-29 05:27:14,42.03876,5.086651,0,42.03876
2025-03-29 05:27:14,37.26545,-4.7733116,0,37.26545
2025-03-29 05:27:14,34.273056,-2.9923935,0,34.273056
2025-03-29 05:27:14,34.94946,0.67640305,0,34.94946
2025-03-29 05:27:14,33.99087,-0.95858765,0,33.99087
2025-03-29 05:27:14,32.418846,-1.5720253,0,32.418846
2025-03-29 05:27:14,32.251022,-0.16782379,0,32.251022
2025-03-29 05:27:14,31.71115,-0.5398731,0,31.71115
2025-03-29 05:27:14,35.079445,3.3682957,0,35.079445
2025-03-29 05:27:14,32.28346,-2.7959862,0,32.28346
2025-03-29 05:27:14,31.225769,-1.0576897,0,31.225769
2025-03-29 05:27:14,32.289803,1.0640335,0,32.289803
2025-03-29 05:27:14,31.44803,-0.8417721,0,31.44803
2025-03-29 05:27:14,32.67822,1.2301884,0,32.67822
2025-03-29 05:27:14,33.149727,0.47150803,0,33.149727
2025-03-29 05:27:14,31.665226,-1.4845009,0,31.665226
2025-03-29 05:27:14,32.022778,0.35755157,0,32.022778
2025-03-29 05:27:14,32.578537,0.55575943,0,32.578537
2025-03-29 05:27:14,32.571465,-0.0070724487,0,32.571465
2025-03-29 05:27:15,32.356857,-0.21460724,0,32.356857
2025-03-29 05:27:15,32.21943,-0.13742828,0,32.21943
2025-03-29 05:27:15,31.513317,-0.7061119,0,31.513317
2025-03-29 05:27:15,31.454063,-0.059253693,0,31.454063
2025-03-29 05:27:15,32.39607,0.94200516,0,32.39607
2025-03-29 05:27:15,30.603846,-1.792223,0,30.603846
2025-03-29 05:27:15,31.447952,0.8441067,0,31.447952
2025-03-29 05:27:15,30.725166,-0.72278595,0,30.725166
2025-03-29 05:27:15,31.831432,1.106266,0,31.831432
2025-03-29 05:27:15,31.587757,-0.24367523,0,31.587757
2025-03-29 05:27:15,31.46715,-0.120607376,0,31.46715
2025-03-29 05:27:15,30.64787,-0.8192806,0,30.64787
2025-03-29 05:27:15,32.129616,1.4817467,0,32.129616
2025-03-29 05:27:15,31.989578,-0.14003754,0,31.989578
2025-03-29 05:27:15,31.506243,-0.4833355,0,31.506243
2025-03-29 05:27:15,32.106804,0.60056114,0,32.106804
2025-03-29 05:27:15,32.851517,0.7447128,0,32.851517
2025-03-29 05:27:15,31.210648,-1.6408691,0,31.210648
2025-03-29 05:27:15,31.749577,0.538929,0,31.749577
2025-03-29 05:27:15,31.613829,-0.13574791,0,31.613829
2025-03-29 05:27:15,31.144558,-0.4692707,0,31.144558
2025-03-29 05:27:16,32.23725,1.0926933,0,32.23725
2025-03-29 05:27:16,31.205494,-1.0317574,0,31.205494
2025-03-29 05:27:16,31.784925,0.57943153,0,31.784925
2025-03-29 05:27:16,31.756931,-0.027994156,0,31.756931
2025-03-29 05:27:16,32.681183,0.92425156,0,32.681183
2025-03-29 05:27:16,32.908363,0.22718048,0,32.908363
2025-03-29 05:27:16,31.323162,-1.5852013,0,31.323162
2025-03-29 05:27:16,31.446049,0.12288666,0,31.446049
2025-03-29 05:27:16,31.879395,0.4333458,0,31.879395
2025-03-29 05:27:16,32.014996,0.13560104,0,32.014996
2025-03-29 05:27:16,33.91234,1.8973427,0,33.91234
2025-03-29 05:27:16,33.384396,-0.52794266,0,33.384396
2025-03-29 05:27:16,32.568314,-0.816082,0,32.568314
2025-03-29 05:27:16,34.241886,1.6735725,0,34.241886
2025-03-29 05:27:16,33.86139,-0.38049698,0,33.86139
2025-03-29 05:27:16,33.378235,-0.4831543,0,33.378235
2025-03-29 05:27:16,33.39747,0.019233704,0,33.39747
2025-03-29 05:27:16,31.027784,-2.3696842,0,31.027784
2025-03-29 05:27:16,31.585575,0.55779076,0,31.585575
2025-03-29 05:27:16,31.445864,-0.13971138,0,31.445864
2025-03-29 05:27:16,31.896067,0.45020294,0,31.896067
2025-03-29 05:27:16,31.054518,-0.8415489,0,31.054518
2025-03-29 05:27:17,30.870026,-0.18449211,0,30.870026
2025-03-29 05:27:17,32.502407,1.6323814,0,32.502407
2025-03-29 05:27:17,35.100544,2.598137,0,35.100544
2025-03-29 05:27:17,32.038597,-3.0619469,0,32.038597
2025-03-29 05:27:17,32.44156,0.40296173,0,32.44156
2025-03-29 05:27:17,32.702354,0.2607956,0,32.702354
2025-03-29 05:27:17,31.725754,-0.97660065,0,31.725754
2025-03-29 05:27:17,31.185364,-0.54039,0,31.185364
2025-03-29 05:27:17,31.57946,0.39409637,0,31.57946
2025-03-29 05:27:17,32.183804,0.6043434,0,32.183804
2025-03-29 05:27:17,31.047249,-1.1365547,0,31.047249
2025-03-29 05:27:17,30.256853,-0.79039574,0,30.256853
2025-03-29 05:27:17,33.20633,2.9494762,0,33.20633
2025-03-29 05:27:17,33.7201,0.51377106,0,33.7201
2025-03-29 05:27:17,34.11334,0.39323807,0,34.11334
2025-03-29 05:27:17,33.175964,-0.9373741,0,33.175964
2025-03-29 05:27:17,31.529144,-1.6468201,0,31.529144
2025-03-29 05:27:17,31.30687,-0.22227478,0,31.30687
2025-03-29 05:27:17,32.175285,0.86841583,0,32.175285
2025-03-29 05:27:17,30.569748,-1.6055374,0,30.569748
2025-03-29 05:27:17,32.117672,1.547924,0,32.117672
2025-03-29 05:27:18,32.778187,0.66051483,0,32.778187
2025-03-29 05:27:18,33.50599,0.7278023,0,33.50599
2025-03-29 05:27:18,31.329975,-2.176014,0,31.329975
2025-03-29 05:27:18,33.05464,1.7246666,0,33.05464
2025-03-29 05:27:18,31.7589,-1.295742,0,31.7589
2025-03-29 05:27:18,30.127178,-1.6317215,0,30.127178
2025-03-29 05:27:18,31.422873,1.2956944,0,31.422873
2025-03-29 05:27:18,31.30698,-0.11589241,0,31.30698
2025-03-29 05:27:18,31.290361,-0.016618729,0,31.290361
2025-03-29 05:27:18,33.588615,2.298254,0,33.588615
2025-03-29 05:27:18,33.38255,-0.20606613,0,33.38255
2025-03-29 05:27:18,32.07818,-1.3043709,0,32.07818
2025-03-29 05:27:18,30.991669,-1.0865097,0,30.991669
2025-03-29 05:27:18,32.105198,1.1135292,0,32.105198
2025-03-29 05:27:18,32.364292,0.25909424,0,32.364292
2025-03-29 05:27:18,31.888474,-0.47581863,0,31.888474
2025-03-29 05:27:18,33.34694,1.4584656,0,33.34694
2025-03-29 05:27:18,31.810343,-1.5365963,0,31.810343
2025-03-29 05:27:18,33.396797,1.5864544,0,33.396797
2025-03-29 05:27:18,33.607857,0.21105957,0,33.607857
2025-03-29 05:27:18,32.064346,-1.5435104,0,32.064346
2025-03-29 05:27:18,30.990845,-1.0735016,0,30.990845
2025-03-29 05:27:19,31.495434,0.5045891,0,31.495434
2025-03-29 05:27:19,31.438515,-0.056919098,0,31.438515
2025-03-29 05:27:19,31.85298,0.41446495,0,31.85298
2025-03-29 05:27:19,29.995184,-1.8577957,0,29.995184
2025-03-29 05:27:19,30.519829,0.52464485,0,30.519829
2025-03-29 05:27:19,34.871056,4.351227,0,34.871056
2025-03-29 05:27:19,37.67775,2.806694,0,37.67775
2025-03-29 05:27:19,34.38517,-3.2925797,0,34.38517
2025-03-29 05:27:19,31.633171,-2.751999,0,31.633171
2025-03-29 05:27:19,33.70913,2.0759583,0,33.70913
2025-03-29 05:27:19,34.143997,0.43486786,0,34.143997
2025-03-29 05:27:19,32.285774,-1.858223,0,32.285774
2025-03-29 05:27:19,32.305607,0.019832611,0,32.305607
2025-03-29 05:27:19,32.323036,0.017429352,0,32.323036
2025-03-29 05:27:19,32.34966,0.026622772,0,32.34966
2025-03-29 05:27:19,32.781155,0.43149567,0,32.781155
2025-03-29 05:27:19,34.785923,2.0047684,0,34.785923
2025-03-29 05:27:19,35.700527,0.9146042,0,35.700527
2025-03-29 05:27:19,33.399017,-2.3015099,0,33.399017
2025-03-29 05:27:19,35.348022,1.9490051,0,35.348022
2025-03-29 05:27:19,33.936905,-1.4111176,0,33.936905
2025-03-29 05:27:19,32.944744,-0.9921608,0,32.944744
2025-03-29 05:27:20,31.670792,-1.2739525,0,31.670792
2025-03-29 05:27:20,30.410128,-1.260664,0,30.410128
